order_id,date,week,month,division,product_line,material,operator_id,machine_id,shift,planned_qty,actual_qty,good_qty,defect_qty,scrap_qty,rework_qty,defect_rate,yield_rate,std_cycle_time_min,actual_cycle_time_min,cycle_time_variance_pct,promised_lead_days,actual_lead_days,on_time_delivery,downtime_minutes,material_cost_per_unit,labor_cost_per_unit,overhead_per_unit,unit_price,total_production_cost,scrap_cost,rework_cost,revenue,gross_margin
ORD-01022,2024-05-29,22,2024-05,North,Housing Units,Steel 4140,OP-001,MCH-03,Night,75,55,53,2,1,1,0.0364,0.9636,22.0,23.28,5.82,3,3,1,0,8.5,13.58,20.37,56.78,2334.75,15.29,10.19,3009.34,0.2242
ORD-01325,2024-05-29,22,2024-05,North,Precision Bearings,Steel 4140,OP-003,MCH-07,Night,200,175,166,9,3,6,0.0514,0.9486,12.5,13.18,5.44,7,6,1,0,8.5,7.69,11.54,40.76,4852.75,37.03,34.61,6766.16,0.2828
ORD-04309,2024-05-29,22,2024-05,North,Housing Units,Steel 4140,OP-002,MCH-13,Day,100,91,89,2,1,1,0.022,0.978,22.0,20.98,-4.64,5,4,1,3,8.5,12.24,18.36,52.3,3558.1,14.62,9.18,4654.7,0.2356
ORD-02121,2024-05-29,22,2024-05,South,Housing Units,Bronze C932,OP-018,MCH-04,Day,200,178,171,7,3,4,0.0393,0.9607,22.0,17.98,-18.27,7,7,1,0,22.0,10.49,15.73,61.21,8583.16,81.73,31.47,10466.91,0.18
ORD-02008,2024-05-29,22,2024-05,Central,Hydraulic Valves,Aluminum 6061,OP-018,MCH-08,Swing,150,126,116,10,4,6,0.0794,0.9206,18.0,19.16,6.44,5,5,1,3,12.0,11.18,16.77,56.52,5033.7,70.36,50.31,6556.32,0.2322
ORD-01424,2024-05-30,22,2024-05,South,Housing Units,Titanium Grade 5,OP-011,MCH-06,Night,100,88,84,4,2,2,0.0455,0.9545,22.0,23.33,6.05,7,9,0,9,45.0,13.61,20.41,111.55,6953.76,103.61,20.41,9370.2,0.2579
ORD-00760,2024-05-30,22,2024-05,Central,Gear Assemblies,Steel 4140,OP-015,MCH-08,Day,125,115,110,5,2,3,0.0435,0.9565,15.0,11.96,-20.27,3,2,1,0,8.5,6.98,10.47,39.08,2984.25,23.98,15.71,4298.8,0.3058
ORD-01889,2024-05-30,22,2024-05,South,Precision Bearings,Steel 4140,OP-004,MCH-01,Night,200,174,173,1,0,1,0.0057,0.9943,12.5,11.07,-11.44,3,3,1,0,8.5,6.46,9.69,37.5,4289.1,0.0,4.84,6487.5,0.3389
ORD-02973,2024-05-30,22,2024-05,Central,Hydraulic Valves,Aluminum 6061,OP-005,MCH-07,Day,125,108,100,8,3,5,0.0741,0.9259,18.0,19.6,8.89,10,10,1,0,12.0,11.43,17.14,51.21,4381.56,53.14,42.86,5121.0,0.1444
ORD-00581,2024-05-30,22,2024-05,South,Shaft Components,Bronze C932,OP-007,MCH-03,Day,150,130,128,2,1,1,0.0154,0.9846,10.0,10.0,0.0,10,8,1,0,22.0,5.83,8.75,55.17,4755.4,24.91,4.37,7061.76,0.3266
ORD-01523,2024-05-30,22,2024-05,Central,Shaft Components,Steel 4140,OP-011,MCH-07,Day,100,92,90,2,0,2,0.0217,0.9783,10.0,10.12,1.2,10,7,1,9,8.5,5.9,8.85,29.33,2139.0,0.0,8.85,2639.7,0.1897
ORD-02087,2024-05-30,22,2024-05,North,Shaft Components,Bronze C932,OP-017,MCH-01,Day,150,144,140,4,1,3,0.0278,0.9722,10.0,9.06,-9.4,14,12,1,0,22.0,5.29,7.94,48.08,5073.12,24.64,11.9,6731.2,0.2463
ORD-02902,2024-05-30,22,2024-05,North,Shaft Components,Aluminum 6061,OP-018,MCH-02,Swing,200,173,171,2,1,1,0.0116,0.9884,10.0,10.77,7.7,14,14,1,0,12.0,6.28,9.42,39.58,4792.1,15.14,4.71,6768.18,0.292
ORD-00569,2024-05-30,22,2024-05,South,Precision Bearings,Bronze C932,OP-001,MCH-04,Night,75,62,61,1,0,1,0.0161,0.9839,12.5,12.28,-1.76,3,2,1,0,22.0,7.16,10.74,53.3,2473.8,0.0,5.37,3251.3,0.2391
ORD-03237,2024-05-30,22,2024-05,Central,Shaft Components,Stainless 316,OP-015,MCH-02,Day,150,121,115,6,3,3,0.0496,0.9504,10.0,9.4,-6.0,10,11,0,5,18.5,5.48,8.22,48.71,3896.2,63.72,12.33,5601.65,0.3045
ORD-02483,2024-05-30,22,2024-05,Central,Housing Units,Stainless 316,OP-010,MCH-08,Swing,50,35,34,1,0,1,0.0286,0.9714,22.0,19.09,-13.23,10,11,0,0,18.5,11.14,16.71,59.78,1622.25,0.0,8.36,2032.52,0.2019
ORD-00891,2024-05-30,22,2024-05,North,Housing Units,Bronze C932,OP-005,MCH-05,Day,75,66,63,3,1,2,0.0455,0.9545,22.0,21.09,-4.14,3,3,1,0,22.0,12.3,18.45,78.33,3481.5,28.15,18.45,4934.79,0.2945
ORD-00807,2024-05-30,22,2024-05,North,Housing Units,Steel 4140,OP-001,MCH-03,Day,50,42,42,0,0,0,0.0,1.0,22.0,24.66,12.09,14,14,1,0,8.5,14.38,21.57,66.6,1866.9,0.0,0.0,2797.2,0.3326
ORD-04320,2024-05-30,22,2024-05,Central,Gear Assemblies,Titanium Grade 5,OP-010,MCH-14,Day,50,45,44,1,0,1,0.0222,0.9778,15.0,17.18,14.53,7,8,0,0,45.0,10.02,15.03,98.15,3152.25,0.0,7.51,4318.6,0.2701
ORD-03280,2024-05-31,22,2024-05,South,Hydraulic Valves,Bronze C932,OP-008,MCH-15,Night,75,57,55,2,0,2,0.0351,0.9649,18.0,19.33,7.39,5,5,1,0,22.0,11.28,16.92,66.88,2861.4,0.0,16.92,3678.4,0.2221
ORD-04471,2024-05-31,22,2024-05,South,Shaft Components,Titanium Grade 5,OP-017,MCH-11,Night,125,107,104,3,1,2,0.028,0.972,10.0,9.74,-2.6,10,7,1,0,45.0,5.68,8.52,76.72,6334.4,47.84,8.52,7978.88,0.2061
ORD-01585,2024-05-31,22,2024-05,South,Precision Bearings,Steel 4140,OP-018,MCH-08,Swing,50,42,40,2,0,2,0.0476,0.9524,12.5,13.8,10.4,3,2,1,0,8.5,8.05,12.08,35.84,1202.46,0.0,12.08,1433.6,0.1612
ORD-00902,2024-05-31,22,2024-05,Central,Precision Bearings,Stainless 316,OP-007,MCH-07,Day,50,48,46,2,1,1,0.0417,0.9583,12.5,12.11,-3.12,3,2,1,0,18.5,7.06,10.59,52.8,1735.2,22.03,5.29,2428.8,0.2856
ORD-02384,2024-05-31,22,2024-05,North,Hydraulic Valves,Steel 4140,OP-013,MCH-01,Night,200,152,146,6,3,3,0.0395,0.9605,18.0,15.47,-14.06,14,13,1,31,8.5,9.02,13.53,38.85,4719.6,39.03,20.29,5672.1,0.1679
ORD-03869,2024-05-31,22,2024-05,South,Hydraulic Valves,Titanium Grade 5,OP-005,MCH-01,Swing,50,41,39,2,0,2,0.0488,0.9512,18.0,16.01,-11.06,3,2,1,0,45.0,9.34,14.01,87.73,2802.35,0.0,14.01,3421.47,0.181
ORD-00859,2024-05-31,22,2024-05,North,Precision Bearings,Aluminum 6061,OP-013,MCH-15,Night,100,80,77,3,1,2,0.0375,0.9625,12.5,9.89,-20.88,5,5,1,0,12.0,5.77,8.65,37.18,2113.6,14.88,8.65,2862.86,0.2617
ORD-00336,2024-05-31,22,2024-05,North,Precision Bearings,Steel 4140,OP-014,MCH-14,Swing,125,111,106,5,2,3,0.045,0.955,12.5,12.95,3.6,5,4,1,6,8.5,7.55,11.32,36.79,3038.07,24.55,16.99,3899.74,0.221
ORD-04946,2024-05-31,22,2024-05,North,Precision Bearings,Bronze C932,OP-009,MCH-15,Swing,125,106,103,3,0,3,0.0283,0.9717,12.5,10.92,-12.64,14,15,0,0,22.0,6.37,9.55,53.34,4019.52,0.0,14.33,5494.02,0.2684
ORD-01698,2024-06-01,22,2024-06,South,Housing Units,Titanium Grade 5,OP-014,MCH-09,Swing,200,187,178,9,3,6,0.0481,0.9519,22.0,25.68,16.73,10,10,1,4,45.0,14.98,22.47,106.35,15418.15,157.47,67.41,18930.3,0.1855
ORD-04877,2024-06-01,22,2024-06,North,Shaft Components,Aluminum 6061,OP-009,MCH-14,Night,50,37,36,1,0,1,0.027,0.973,10.0,12.03,20.3,14,13,1,0,12.0,7.02,10.53,41.33,1093.35,0.0,5.26,1487.88,0.2652
ORD-01229,2024-06-01,22,2024-06,North,Gear Assemblies,Titanium Grade 5,OP-018,MCH-01,Day,100,86,85,1,0,1,0.0116,0.9884,15.0,15.5,3.33,10,9,1,7,45.0,9.04,13.56,91.21,5813.6,0.0,6.78,7752.85,0.2501
ORD-02065,2024-06-01,22,2024-06,Central,Gear Assemblies,Aluminum 6061,OP-013,MCH-09,Night,100,75,70,5,2,3,0.0667,0.9333,15.0,14.43,-3.8,7,7,1,28,12.0,8.42,12.63,47.44,2478.75,32.42,18.95,3320.8,0.2536
ORD-02177,2024-06-01,22,2024-06,South,Housing Units,Aluminum 6061,OP-004,MCH-06,Night,75,55,55,0,0,0,0.0,1.0,22.0,22.87,3.95,5,4,1,0,12.0,13.34,20.01,58.49,2494.25,0.0,0.0,3216.95,0.2247
ORD-02535,2024-06-01,22,2024-06,South,Shaft Components,Titanium Grade 5,OP-013,MCH-10,Night,75,60,58,2,0,2,0.0333,0.9667,10.0,9.84,-1.6,7,7,1,28,45.0,5.74,8.61,81.83,3561.0,0.0,8.61,4746.14,0.2497
ORD-03924,2024-06-01,22,2024-06,South,Gear Assemblies,Steel 4140,OP-010,MCH-01,Day,200,176,168,8,3,5,0.0455,0.9545,15.0,14.51,-3.27,3,2,1,5,8.5,8.46,12.69,40.21,5218.4,38.19,31.73,6755.28,0.2275
ORD-02292,2024-06-01,22,2024-06,Central,Precision Bearings,Titanium Grade 5,OP-002,MCH-05,Night,125,105,102,3,1,2,0.0286,0.9714,12.5,11.81,-5.52,7,6,1,0,45.0,6.89,10.33,87.19,6533.1,48.45,10.33,8893.38,0.2654
ORD-01255,2024-06-01,22,2024-06,Central,Gear Assemblies,Bronze C932,OP-016,MCH-07,Swing,200,154,148,6,2,4,0.039,0.961,15.0,13.8,-8.0,5,4,1,0,22.0,8.05,12.08,64.43,6488.02,52.05,24.15,9535.64,0.3196
ORD-00425,2024-06-02,22,2024-06,North,Gear Assemblies,Bronze C932,OP-010,MCH-06,Night,150,117,115,2,0,2,0.0171,0.9829,15.0,16.61,10.73,7,6,1,18,22.0,9.69,14.54,59.29,5408.91,0.0,14.54,6818.35,0.2067
ORD-01370,2024-06-02,22,2024-06,South,Shaft Components,Stainless 316,OP-018,MCH-14,Swing,50,49,47,2,1,1,0.0408,0.9592,10.0,9.72,-2.8,14,12,1,55,18.5,5.67,8.5,43.72,1600.83,21.34,4.25,2054.84,0.2209
ORD-04727,2024-06-02,22,2024-06,North,Hydraulic Valves,Bronze C932,OP-003,MCH-05,Swing,150,121,114,7,4,3,0.0579,0.9421,18.0,17.18,-4.56,3,3,1,11,22.0,10.02,15.03,69.77,5693.05,108.04,22.54,7953.78,0.2842
ORD-03700,2024-06-02,22,2024-06,Central,Hydraulic Valves,Titanium Grade 5,OP-018,MCH-06,Night,50,38,36,2,1,1,0.0526,0.9474,18.0,18.5,2.78,14,11,1,84,45.0,10.79,16.18,104.32,2734.86,50.39,8.09,3755.52,0.2718
ORD-04142,2024-06-02,22,2024-06,Central,Precision Bearings,Stainless 316,OP-015,MCH-10,Swing,125,75,71,4,1,3,0.0533,0.9467,12.5,10.93,-12.56,3,2,1,0,18.5,6.38,9.57,52.36,2583.75,21.69,14.36,3717.56,0.305
ORD-02612,2024-06-03,23,2024-06,Central,Shaft Components,Bronze C932,OP-013,MCH-09,Swing,150,133,127,6,2,4,0.0451,0.9549,10.0,10.62,6.2,3,3,1,19,22.0,6.19,9.29,47.77,4984.84,50.19,18.57,6066.79,0.1783
ORD-00064,2024-06-03,23,2024-06,Central,Gear Assemblies,Stainless 316,OP-019,MCH-01,Night,150,86,84,2,1,1,0.0233,0.9767,15.0,13.13,-12.47,7,6,1,7,18.5,7.66,11.49,50.91,3237.9,22.33,5.75,4276.44,0.2429
ORD-04985,2024-06-03,23,2024-06,North,Shaft Components,Stainless 316,OP-001,MCH-14,Night,100,90,86,4,1,3,0.0444,0.9556,10.0,8.57,-14.3,10,10,1,0,18.5,5.0,7.5,43.47,2790.0,21.0,11.25,3738.42,0.2537
ORD-03796,2024-06-03,23,2024-06,North,Hydraulic Valves,Aluminum 6061,OP-019,MCH-03,Swing,150,110,104,6,2,4,0.0545,0.9455,18.0,17.68,-1.78,3,2,1,0,12.0,10.31,15.46,53.04,4154.7,34.31,30.93,5516.16,0.2468
ORD-03687,2024-06-03,23,2024-06,North,Housing Units,Titanium Grade 5,OP-009,MCH-04,Night,150,121,118,3,1,2,0.0248,0.9752,22.0,22.05,0.23,10,10,1,20,45.0,12.86,19.29,111.18,9335.15,51.43,19.29,13119.24,0.2884
ORD-01513,2024-06-03,23,2024-06,North,Housing Units,Steel 4140,OP-010,MCH-01,Night,100,81,78,3,0,3,0.037,0.963,22.0,21.72,-1.27,5,3,1,0,8.5,12.67,19.0,54.35,3253.77,0.0,28.51,4239.3,0.2325
ORD-03080,2024-06-03,23,2024-06,North,Hydraulic Valves,Stainless 316,OP-004,MCH-09,Night,150,123,118,5,1,4,0.0407,0.9593,18.0,19.69,9.39,14,11,1,0,18.5,11.49,17.23,71.34,5808.06,24.25,34.47,8418.12,0.3101
ORD-00226,2024-06-03,23,2024-06,Central,Housing Units,Stainless 316,OP-008,MCH-10,Swing,100,84,81,3,1,2,0.0357,0.9643,22.0,23.59,7.23,14,15,0,0,18.5,13.76,20.64,67.3,4443.6,25.38,20.64,5451.3,0.1849
ORD-01753,2024-06-03,23,2024-06,North,Shaft Components,Aluminum 6061,OP-003,MCH-14,Swing,150,150,143,7,3,4,0.0467,0.9533,10.0,9.88,-1.2,5,5,1,0,12.0,5.76,8.64,34.71,3960.0,44.64,17.28,4963.53,0.2022
ORD-04548,2024-06-03,23,2024-06,North,Shaft Components,Stainless 316,OP-010,MCH-15,Night,200,188,184,4,1,3,0.0213,0.9787,10.0,10.69,6.9,10,9,1,28,18.5,6.24,9.36,47.9,6410.8,21.62,14.04,8813.6,0.2726
ORD-02344,2024-06-03,23,2024-06,Central,Gear Assemblies,Titanium Grade 5,OP-006,MCH-06,Swing,125,106,101,5,2,3,0.0472,0.9528,15.0,14.41,-3.93,3,2,1,0,45.0,8.41,12.62,87.79,6999.18,98.41,18.92,8866.79,0.2106
ORD-01533,2024-06-03,23,2024-06,South,Housing Units,Aluminum 6061,OP-014,MCH-08,Day,150,126,121,5,1,4,0.0397,0.9603,22.0,20.55,-6.59,10,10,1,0,12.0,11.99,17.98,59.91,5288.22,18.0,35.97,7249.11,0.2705
ORD-00496,2024-06-03,23,2024-06,North,Shaft Components,Titanium Grade 5,OP-006,MCH-11,Day,75,66,65,1,0,1,0.0152,0.9848,10.0,9.81,-1.9,7,4,1,0,45.0,5.72,8.58,89.9,3913.8,0.0,4.29,5843.5,0.3302
ORD-01812,2024-06-03,23,2024-06,South,Shaft Components,Aluminum 6061,OP-009,MCH-07,Swing,75,69,66,3,1,2,0.0435,0.9565,10.0,10.54,5.4,7,6,1,0,12.0,6.15,9.23,40.45,1889.22,15.07,9.23,2669.7,0.2923
ORD-03354,2024-06-04,23,2024-06,South,Precision Bearings,Titanium Grade 5,OP-015,MCH-14,Night,150,122,115,7,3,4,0.0574,0.9426,12.5,12.31,-1.52,5,4,1,16,45.0,7.18,10.77,79.72,7679.9,145.77,21.54,9167.8,0.1623
ORD-00867,2024-06-04,23,2024-06,South,Housing Units,Stainless 316,OP-005,MCH-14,Swing,150,149,143,6,2,4,0.0403,0.9597,22.0,21.67,-1.5,3,3,1,0,18.5,12.64,18.96,64.21,7464.9,49.64,37.92,9182.03,0.187
ORD-02215,2024-06-04,23,2024-06,South,Gear Assemblies,Titanium Grade 5,OP-013,MCH-14,Swing,50,35,34,1,0,1,0.0286,0.9714,15.0,15.12,0.8,5,4,1,0,45.0,8.82,13.23,87.98,2346.75,0.0,6.62,2991.32,0.2155
ORD-00208,2024-06-04,23,2024-06,Central,Housing Units,Bronze C932,OP-005,MCH-09,Night,75,70,68,2,1,1,0.0286,0.9714,22.0,24.3,10.45,14,12,1,0,22.0,14.18,21.27,73.33,4021.5,29.09,10.63,4986.44,0.1935
ORD-03905,2024-06-04,23,2024-06,Central,Gear Assemblies,Titanium Grade 5,OP-007,MCH-03,Night,100,75,72,3,1,2,0.04,0.96,15.0,13.16,-12.27,7,7,1,0,45.0,7.68,11.52,86.51,4815.0,48.84,11.52,6228.72,0.227
ORD-02910,2024-06-04,23,2024-06,North,Housing Units,Titanium Grade 5,OP-003,MCH-08,Day,150,122,120,2,0,2,0.0164,0.9836,22.0,20.42,-7.18,3,3,1,0,45.0,11.91,17.87,95.31,9123.16,0.0,17.87,11437.2,0.2023
ORD-04277,2024-06-04,23,2024-06,Central,Precision Bearings,Aluminum 6061,OP-020,MCH-09,Day,125,125,121,4,1,3,0.032,0.968,12.5,11.47,-8.24,10,11,0,0,12.0,6.69,10.04,43.98,3591.25,15.35,15.05,5321.58,0.3252
ORD-02102,2024-06-05,23,2024-06,South,Housing Units,Aluminum 6061,OP-019,MCH-13,Night,150,122,118,4,1,3,0.0328,0.9672,22.0,21.5,-2.27,7,7,1,0,12.0,12.54,18.81,54.29,5288.7,18.27,28.21,6406.22,0.1744
ORD-00293,2024-06-05,23,2024-06,Central,Shaft Components,Aluminum 6061,OP-010,MCH-14,Night,200,166,162,4,2,2,0.0241,0.9759,10.0,10.56,5.6,3,2,1,0,12.0,6.16,9.24,36.45,4548.4,30.16,9.24,5904.9,0.2297
ORD-03306,2024-06-05,23,2024-06,South,Hydraulic Valves,Bronze C932,OP-004,MCH-13,Swing,100,85,82,3,1,2,0.0353,0.9647,18.0,17.68,-1.78,7,5,1,0,22.0,10.31,15.46,69.18,4060.45,27.16,15.46,5672.76,0.2842
ORD-00890,2024-06-05,23,2024-06,North,Housing Units,Titanium Grade 5,OP-018,MCH-04,Day,100,84,81,3,1,2,0.0357,0.9643,22.0,22.7,3.18,7,6,1,1,45.0,13.24,19.86,101.4,6560.4,51.62,19.86,8213.4,0.2013
ORD-00869,2024-06-05,23,2024-06,North,Shaft Components,Aluminum 6061,OP-018,MCH-08,Day,100,93,90,3,1,2,0.0323,0.9677,10.0,9.07,-9.3,5,4,1,32,12.0,5.29,7.94,35.59,2346.39,14.64,7.94,3203.1,0.2675
ORD-03521,2024-06-05,23,2024-06,South,Shaft Components,Stainless 316,OP-007,MCH-07,Night,50,44,43,1,0,1,0.0227,0.9773,10.0,10.24,2.4,7,7,1,0,18.5,5.97,8.96,44.73,1470.92,0.0,4.48,1923.39,0.2352
ORD-02866,2024-06-05,23,2024-06,Central,Precision Bearings,Bronze C932,OP-014,MCH-01,Swing,75,60,60,0,0,0,0.0,1.0,12.5,11.39,-8.88,3,2,1,0,22.0,6.64,9.96,49.5,2316.0,0.0,0.0,2970.0,0.2202
ORD-02397,2024-06-05,23,2024-06,North,Precision Bearings,Stainless 316,OP-019,MCH-14,Night,200,172,165,7,3,4,0.0407,0.9593,12.5,10.75,-14.0,3,2,1,0,18.5,6.27,9.4,44.36,5877.24,64.91,18.81,7319.4,0.197
ORD-02431,2024-06-06,23,2024-06,South,Hydraulic Valves,Titanium Grade 5,OP-013,MCH-14,Night,75,56,54,2,0,2,0.0357,0.9643,18.0,22.63,25.72,7,7,1,0,45.0,13.2,19.8,116.17,4368.0,0.0,19.8,6273.18,0.3037
ORD-03310,2024-06-06,23,2024-06,South,Housing Units,Steel 4140,OP-009,MCH-10,Night,200,154,151,3,1,2,0.0195,0.9805,22.0,19.05,-13.41,7,5,1,27,8.5,11.11,16.66,50.8,5585.58,14.05,16.66,7670.8,0.2718
ORD-01327,2024-06-06,23,2024-06,North,Shaft Components,Titanium Grade 5,OP-010,MCH-10,Night,100,77,74,3,1,2,0.039,0.961,10.0,10.94,9.4,14,17,0,0,45.0,6.38,9.57,83.36,4693.15,48.19,9.57,6168.64,0.2392
ORD-01154,2024-06-06,23,2024-06,North,Shaft Components,Bronze C932,OP-011,MCH-02,Night,100,85,82,3,1,2,0.0353,0.9647,10.0,8.85,-11.5,14,12,1,0,22.0,5.16,7.74,44.06,2966.5,24.58,7.74,3612.92,0.1789
ORD-03939,2024-06-06,23,2024-06,Central,Housing Units,Aluminum 6061,OP-009,MCH-15,Swing,125,116,113,3,1,2,0.0259,0.9741,22.0,20.93,-4.86,3,3,1,0,12.0,12.21,18.32,60.22,4933.48,18.11,18.32,6804.86,0.275
ORD-04091,2024-06-06,23,2024-06,South,Gear Assemblies,Aluminum 6061,OP-005,MCH-14,Day,100,84,79,5,1,4,0.0595,0.9405,15.0,14.37,-4.2,5,5,1,0,12.0,8.38,12.57,48.37,2767.8,16.19,25.14,3821.23,0.2757
ORD-02850,2024-06-06,23,2024-06,South,Housing Units,Bronze C932,OP-008,MCH-11,Day,50,47,46,1,0,1,0.0213,0.9787,22.0,19.91,-9.5,3,3,1,0,22.0,11.61,17.41,69.64,2397.94,0.0,8.71,3203.44,0.2514
ORD-00102,2024-06-06,23,2024-06,North,Hydraulic Valves,Stainless 316,OP-011,MCH-06,Night,150,109,101,8,2,6,0.0734,0.9266,18.0,18.6,3.33,10,11,0,0,18.5,10.85,16.27,64.19,4972.58,47.85,48.82,6483.19,0.233
ORD-00170,2024-06-06,23,2024-06,Central,Housing Units,Aluminum 6061,OP-010,MCH-05,Night,50,34,33,1,0,1,0.0294,0.9706,22.0,21.6,-1.82,14,14,1,0,12.0,12.6,18.9,60.28,1479.0,0.0,9.45,1989.24,0.2565
ORD-01407,2024-06-07,23,2024-06,North,Precision Bearings,Bronze C932,OP-019,MCH-09,Night,200,178,172,6,2,4,0.0337,0.9663,12.5,12.55,0.4,10,8,1,3,22.0,7.32,10.98,60.43,7173.4,51.32,21.96,10393.96,0.3098
ORD-02194,2024-06-07,23,2024-06,North,Hydraulic Valves,Steel 4140,OP-007,MCH-15,Night,100,72,67,5,2,3,0.0694,0.9306,18.0,20.78,15.44,3,3,1,1,8.5,12.12,18.18,51.74,2793.6,29.12,27.27,3466.58,0.1941
ORD-02952,2024-06-07,23,2024-06,South,Gear Assemblies,Titanium Grade 5,OP-002,MCH-02,Night,50,47,46,1,0,1,0.0213,0.9787,15.0,13.97,-6.87,5,5,1,0,45.0,8.15,12.23,94.97,3072.86,0.0,6.11,4368.62,0.2966
ORD-02429,2024-06-07,23,2024-06,South,Hydraulic Valves,Steel 4140,OP-003,MCH-13,Swing,200,148,142,6,2,4,0.0405,0.9595,18.0,19.72,9.56,3,3,1,15,8.5,11.5,17.25,48.93,5513.0,28.5,34.5,6948.06,0.2065
ORD-01648,2024-06-07,23,2024-06,Central,Housing Units,Stainless 316,OP-019,MCH-14,Swing,75,64,63,1,0,1,0.0156,0.9844,22.0,21.87,-0.59,5,4,1,0,18.5,12.76,19.14,74.95,3225.6,0.0,9.57,4721.85,0.3169
ORD-03548,2024-06-07,23,2024-06,South,Housing Units,Steel 4140,OP-014,MCH-06,Day,100,78,74,4,1,3,0.0513,0.9487,22.0,24.09,9.5,3,2,1,14,8.5,14.05,21.08,56.79,3403.14,15.53,31.61,4202.46,0.1902
ORD-04331,2024-06-07,23,2024-06,Central,Precision Bearings,Titanium Grade 5,OP-019,MCH-11,Swing,100,87,83,4,1,3,0.046,0.954,12.5,10.57,-15.44,3,2,1,0,45.0,6.17,9.25,80.67,5256.54,48.09,13.88,6695.61,0.2149
ORD-01366,2024-06-07,23,2024-06,South,Shaft Components,Aluminum 6061,OP-019,MCH-11,Night,75,58,55,3,1,2,0.0517,0.9483,10.0,10.14,1.4,14,16,0,0,12.0,5.92,8.88,35.97,1554.4,14.96,8.88,1978.35,0.2143
ORD-03218,2024-06-07,23,2024-06,South,Gear Assemblies,Steel 4140,OP-006,MCH-14,Night,100,81,78,3,1,2,0.037,0.963,15.0,17.95,19.67,7,7,1,3,8.5,10.47,15.71,46.53,2809.08,13.73,15.71,3629.34,0.226
ORD-02445,2024-06-07,23,2024-06,Central,Shaft Components,Aluminum 6061,OP-007,MCH-10,Night,100,81,79,2,1,1,0.0247,0.9753,10.0,10.22,2.2,14,16,0,0,12.0,5.96,8.94,34.64,2178.9,14.98,4.47,2736.56,0.2038
ORD-04532,2024-06-07,23,2024-06,South,Shaft Components,Titanium Grade 5,OP-009,MCH-04,Day,100,83,79,4,1,3,0.0482,0.9518,10.0,9.55,-4.5,3,3,1,0,45.0,5.57,8.36,87.27,4891.19,47.78,12.53,6894.33,0.2905
ORD-01667,2024-06-07,23,2024-06,South,Shaft Components,Aluminum 6061,OP-009,MCH-03,Night,200,144,138,6,1,5,0.0417,0.9583,10.0,11.25,12.5,10,11,0,0,12.0,6.56,9.84,35.55,4089.6,15.28,24.6,4905.9,0.1664
ORD-01581,2024-06-08,23,2024-06,South,Shaft Components,Titanium Grade 5,OP-015,MCH-03,Night,125,92,88,4,1,3,0.0435,0.9565,10.0,10.06,0.6,10,12,0,0,45.0,5.87,8.8,81.22,5489.64,47.94,13.21,7147.36,0.2319
ORD-00250,2024-06-08,23,2024-06,South,Housing Units,Bronze C932,OP-015,MCH-12,Day,125,95,92,3,1,2,0.0316,0.9684,22.0,24.34,10.64,10,9,1,10,22.0,14.2,21.3,79.25,5462.5,29.1,21.3,7291.0,0.2508
ORD-01778,2024-06-08,23,2024-06,South,Precision Bearings,Steel 4140,OP-011,MCH-04,Day,50,50,48,2,1,1,0.04,0.96,12.5,12.89,3.12,7,8,0,0,8.5,7.52,11.28,38.77,1365.0,12.26,5.64,1860.96,0.2665
ORD-04379,2024-06-08,23,2024-06,North,Hydraulic Valves,Aluminum 6061,OP-011,MCH-13,Night,150,113,109,4,1,3,0.0354,0.9646,18.0,17.43,-3.17,3,3,1,0,12.0,10.17,15.25,50.47,4228.46,17.09,22.88,5501.23,0.2314
ORD-00044,2024-06-08,23,2024-06,South,Hydraulic Valves,Steel 4140,OP-010,MCH-14,Night,200,151,140,11,4,7,0.0728,0.9272,18.0,22.9,27.22,7,6,1,0,8.5,13.36,20.04,60.06,6326.9,60.72,70.14,8408.4,0.2476
ORD-04723,2024-06-09,23,2024-06,South,Gear Assemblies,Stainless 316,OP-010,MCH-03,Day,150,122,117,5,2,3,0.041,0.959,15.0,15.64,4.27,7,9,0,4,18.5,9.12,13.68,61.27,5038.6,46.12,20.52,7168.59,0.2971
ORD-02192,2024-06-09,23,2024-06,Central,Housing Units,Stainless 316,OP-011,MCH-01,Swing,100,83,79,4,1,3,0.0482,0.9518,22.0,20.08,-8.73,14,14,1,0,18.5,11.71,17.57,61.29,3965.74,24.36,26.35,4841.91,0.181
ORD-01697,2024-06-09,23,2024-06,North,Precision Bearings,Stainless 316,OP-002,MCH-13,Day,200,174,165,9,3,6,0.0517,0.9483,12.5,13.12,4.96,14,13,1,0,18.5,7.65,11.48,56.86,6547.62,66.97,34.43,9381.9,0.3021
ORD-00383,2024-06-09,23,2024-06,South,Housing Units,Titanium Grade 5,OP-007,MCH-12,Swing,100,89,87,2,1,1,0.0225,0.9775,22.0,24.38,10.82,5,6,0,23,45.0,14.22,21.33,114.96,7168.95,52.11,10.67,10001.52,0.2832
ORD-02942,2024-06-09,23,2024-06,Central,Shaft Components,Aluminum 6061,OP-001,MCH-05,Day,75,66,64,2,0,2,0.0303,0.9697,10.0,9.24,-7.6,5,4,1,0,12.0,5.39,8.08,38.69,1681.02,0.0,8.08,2476.16,0.3211
